dataset,image_id,filename,path,split
KONIQ-10k,5249052587,5249052587.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5249052587.jpg,val
KONIQ-10k,5250131819,5250131819.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5250131819.jpg,train
KONIQ-10k,5250684478,5250684478.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5250684478.jpg,holdout
KONIQ-10k,5250708423,5250708423.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5250708423.jpg,holdout
KONIQ-10k,5251074570,5251074570.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5251074570.jpg,val
KONIQ-10k,5251948512,5251948512.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5251948512.jpg,val
KONIQ-10k,525227728,525227728.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/525227728.jpg,train
KONIQ-10k,5252606224,5252606224.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5252606224.jpg,train
KONIQ-10k,525327952,525327952.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/525327952.jpg,train
KONIQ-10k,5253482286,5253482286.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5253482286.jpg,train
KONIQ-10k,5254421603,5254421603.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5254421603.jpg,train
KONIQ-10k,5254718076,5254718076.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5254718076.jpg,train
KONIQ-10k,5255413716,5255413716.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5255413716.jpg,holdout
KONIQ-10k,52568944,52568944.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/52568944.jpg,val
KONIQ-10k,5257060848,5257060848.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5257060848.jpg,holdout
KONIQ-10k,5257307362,5257307362.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5257307362.jpg,train
KONIQ-10k,5257312652,5257312652.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5257312652.jpg,train
KONIQ-10k,5258392332,5258392332.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5258392332.jpg,holdout
KONIQ-10k,5258646457,5258646457.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5258646457.jpg,holdout
KONIQ-10k,526016794,526016794.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/526016794.jpg,train
KONIQ-10k,526020496,526020496.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/526020496.jpg,val
KONIQ-10k,5260460290,5260460290.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5260460290.jpg,train
KONIQ-10k,5261084727,5261084727.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5261084727.jpg,holdout
KONIQ-10k,5261188573,5261188573.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5261188573.jpg,holdout
KONIQ-10k,5261364718,5261364718.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5261364718.jpg,holdout
KONIQ-10k,5263912639,5263912639.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5263912639.jpg,val
KONIQ-10k,526513693,526513693.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/526513693.jpg,val
KONIQ-10k,5265556048,5265556048.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5265556048.jpg,train
KONIQ-10k,526555735,526555735.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/526555735.jpg,train
KONIQ-10k,5266123407,5266123407.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5266123407.jpg,holdout
KONIQ-10k,5266542779,5266542779.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5266542779.jpg,train
KONIQ-10k,5267121563,5267121563.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5267121563.jpg,val
KONIQ-10k,526762082,526762082.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/526762082.jpg,train
KONIQ-10k,5269040313,5269040313.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5269040313.jpg,holdout
KONIQ-10k,5269333343,5269333343.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5269333343.jpg,train
KONIQ-10k,5270171351,5270171351.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5270171351.jpg,train
KONIQ-10k,5270848965,5270848965.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5270848965.jpg,train
KONIQ-10k,5271307677,5271307677.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5271307677.jpg,train
KONIQ-10k,5272496469,5272496469.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5272496469.jpg,val
KONIQ-10k,5274473740,5274473740.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5274473740.jpg,train
KONIQ-10k,5274682163,5274682163.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5274682163.jpg,train
KONIQ-10k,5275524338,5275524338.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5275524338.jpg,holdout
KONIQ-10k,5276281329,5276281329.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5276281329.jpg,val
KONIQ-10k,527633229,527633229.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/527633229.jpg,holdout
KONIQ-10k,5276579774,5276579774.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5276579774.jpg,train
KONIQ-10k,5276700957,5276700957.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5276700957.jpg,train
KONIQ-10k,5277411499,5277411499.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5277411499.jpg,val
KONIQ-10k,5277615188,5277615188.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5277615188.jpg,train
KONIQ-10k,5277655082,5277655082.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5277655082.jpg,train
KONIQ-10k,5279252148,5279252148.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5279252148.jpg,train
KONIQ-10k,5279579302,5279579302.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5279579302.jpg,train
KONIQ-10k,5286251169,5286251169.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5286251169.jpg,train
KONIQ-10k,5286481593,5286481593.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5286481593.jpg,train
KONIQ-10k,5286800940,5286800940.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5286800940.jpg,train
KONIQ-10k,5286915372,5286915372.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5286915372.jpg,train
KONIQ-10k,5288273177,5288273177.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5288273177.jpg,train
KONIQ-10k,5288290650,5288290650.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5288290650.jpg,train
KONIQ-10k,528858440,528858440.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/528858440.jpg,train
KONIQ-10k,5289133619,5289133619.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5289133619.jpg,train
KONIQ-10k,528938817,528938817.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/528938817.jpg,train
KONIQ-10k,528982659,528982659.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/528982659.jpg,val
KONIQ-10k,5289896585,5289896585.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5289896585.jpg,train
KONIQ-10k,5290105717,5290105717.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5290105717.jpg,train
KONIQ-10k,5290554591,5290554591.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5290554591.jpg,train
KONIQ-10k,5291504812,5291504812.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5291504812.jpg,train
KONIQ-10k,5292219744,5292219744.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5292219744.jpg,train
KONIQ-10k,5292802931,5292802931.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5292802931.jpg,train
KONIQ-10k,5293191802,5293191802.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5293191802.jpg,val
KONIQ-10k,5293214322,5293214322.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5293214322.jpg,val
KONIQ-10k,5293957533,5293957533.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5293957533.jpg,val
KONIQ-10k,5294012475,5294012475.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5294012475.jpg,train
KONIQ-10k,5294769560,5294769560.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5294769560.jpg,train
KONIQ-10k,5296875210,5296875210.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5296875210.jpg,train
KONIQ-10k,5297588508,5297588508.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5297588508.jpg,val
KONIQ-10k,5298103951,5298103951.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5298103951.jpg,train
KONIQ-10k,5298580335,5298580335.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5298580335.jpg,train
KONIQ-10k,5298734322,5298734322.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5298734322.jpg,holdout
KONIQ-10k,5300293470,5300293470.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5300293470.jpg,train
KONIQ-10k,5300926101,5300926101.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5300926101.jpg,train
KONIQ-10k,5301312418,5301312418.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5301312418.jpg,val
KONIQ-10k,5302119756,5302119756.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5302119756.jpg,train
KONIQ-10k,5304364574,5304364574.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5304364574.jpg,train
KONIQ-10k,5305142351,5305142351.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5305142351.jpg,train
KONIQ-10k,5305438208,5305438208.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5305438208.jpg,train
KONIQ-10k,5306390584,5306390584.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5306390584.jpg,train
KONIQ-10k,5306558367,5306558367.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5306558367.jpg,train
KONIQ-10k,53065971,53065971.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/53065971.jpg,train
KONIQ-10k,5306806108,5306806108.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5306806108.jpg,train
KONIQ-10k,5306814937,5306814937.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5306814937.jpg,val
KONIQ-10k,5306909990,5306909990.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5306909990.jpg,train
KONIQ-10k,5308397567,5308397567.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5308397567.jpg,train
KONIQ-10k,5308844734,5308844734.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5308844734.jpg,val
KONIQ-10k,5309326426,5309326426.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5309326426.jpg,holdout
KONIQ-10k,5309442831,5309442831.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5309442831.jpg,train
KONIQ-10k,5309538408,5309538408.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5309538408.jpg,holdout
KONIQ-10k,5310130081,5310130081.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5310130081.jpg,val
KONIQ-10k,5310307882,5310307882.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5310307882.jpg,holdout
KONIQ-10k,5311906994,5311906994.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5311906994.jpg,train
KONIQ-10k,5312388504,5312388504.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5312388504.jpg,train
KONIQ-10k,5314378959,5314378959.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5314378959.jpg,train
KONIQ-10k,531477784,531477784.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/531477784.jpg,holdout
KONIQ-10k,5314923965,5314923965.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5314923965.jpg,train
KONIQ-10k,5314968272,5314968272.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5314968272.jpg,val
KONIQ-10k,5315386438,5315386438.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5315386438.jpg,val
KONIQ-10k,5316693478,5316693478.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5316693478.jpg,train
KONIQ-10k,5317045814,5317045814.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5317045814.jpg,train
KONIQ-10k,5318008559,5318008559.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5318008559.jpg,train
KONIQ-10k,5318152871,5318152871.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5318152871.jpg,train
KONIQ-10k,5318520232,5318520232.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5318520232.jpg,train
KONIQ-10k,531889120,531889120.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/531889120.jpg,holdout
KONIQ-10k,5320165275,5320165275.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5320165275.jpg,train
KONIQ-10k,5320512069,5320512069.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5320512069.jpg,train
KONIQ-10k,5320573901,5320573901.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5320573901.jpg,train
KONIQ-10k,5321706893,5321706893.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5321706893.jpg,val
KONIQ-10k,5323028515,5323028515.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5323028515.jpg,train
KONIQ-10k,5323106663,5323106663.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5323106663.jpg,holdout
KONIQ-10k,5323234112,5323234112.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5323234112.jpg,train
KONIQ-10k,5324909950,5324909950.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5324909950.jpg,train
KONIQ-10k,5325140020,5325140020.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5325140020.jpg,holdout
KONIQ-10k,5325398566,5325398566.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5325398566.jpg,train
KONIQ-10k,5326008096,5326008096.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5326008096.jpg,train
KONIQ-10k,5327737580,5327737580.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5327737580.jpg,train
KONIQ-10k,5328075993,5328075993.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5328075993.jpg,val
KONIQ-10k,5328147958,5328147958.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5328147958.jpg,train
KONIQ-10k,5328853523,5328853523.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5328853523.jpg,train
KONIQ-10k,5329486988,5329486988.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5329486988.jpg,train
KONIQ-10k,5329734345,5329734345.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5329734345.jpg,train
KONIQ-10k,5333075930,5333075930.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5333075930.jpg,val
KONIQ-10k,5333965568,5333965568.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5333965568.jpg,holdout
KONIQ-10k,5334294455,5334294455.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5334294455.jpg,holdout
KONIQ-10k,5335866018,5335866018.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5335866018.jpg,val
KONIQ-10k,5337216786,5337216786.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5337216786.jpg,train
KONIQ-10k,5337507620,5337507620.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5337507620.jpg,train
KONIQ-10k,5338193826,5338193826.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5338193826.jpg,holdout
KONIQ-10k,5339188116,5339188116.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5339188116.jpg,train
KONIQ-10k,5341341783,5341341783.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5341341783.jpg,train
KONIQ-10k,5341393819,5341393819.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5341393819.jpg,val
KONIQ-10k,5342778275,5342778275.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5342778275.jpg,train
KONIQ-10k,5342791481,5342791481.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5342791481.jpg,val
KONIQ-10k,5343739846,5343739846.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5343739846.jpg,train
KONIQ-10k,5344616817,5344616817.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5344616817.jpg,train
KONIQ-10k,5346690387,5346690387.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5346690387.jpg,holdout
KONIQ-10k,5347056182,5347056182.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5347056182.jpg,train
KONIQ-10k,5347293716,5347293716.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5347293716.jpg,train
KONIQ-10k,5348237812,5348237812.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5348237812.jpg,train
KONIQ-10k,5349969174,5349969174.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5349969174.jpg,val
KONIQ-10k,5350540236,5350540236.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5350540236.jpg,train
KONIQ-10k,5352670374,5352670374.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5352670374.jpg,val
KONIQ-10k,5352866440,5352866440.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5352866440.jpg,train
KONIQ-10k,5353332977,5353332977.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5353332977.jpg,holdout
KONIQ-10k,5353881693,5353881693.jpg,/data/projectwork/swati_mam/new model data/koniq10k_1024x768/1024x768/5353881693.jpg,train
