dataset,ref_id,distorted_path,ref_path,distortion_type,severity_or_level,mos_or_dmos,split
KADID-10k,I45,/data/projectwork/swati_mam/kadid10k/images/I45_24_04.png,/data/projectwork/swati_mam/kadid10k/images/I45.png,High sharpen,4,1.53,val
KADID-10k,I45,/data/projectwork/swati_mam/kadid10k/images/I45_24_05.png,/data/projectwork/swati_mam/kadid10k/images/I45.png,High sharpen,5,1.37,val
KADID-10k,I45,/data/projectwork/swati_mam/kadid10k/images/I45_25_01.png,/data/projectwork/swati_mam/kadid10k/images/I45.png,Contrast change,1,3.4,val
KADID-10k,I45,/data/projectwork/swati_mam/kadid10k/images/I45_25_02.png,/data/projectwork/swati_mam/kadid10k/images/I45.png,Contrast change,2,3.8,val
KADID-10k,I45,/data/projectwork/swati_mam/kadid10k/images/I45_25_03.png,/data/projectwork/swati_mam/kadid10k/images/I45.png,Contrast change,3,4.27,val
KADID-10k,I45,/data/projectwork/swati_mam/kadid10k/images/I45_25_04.png,/data/projectwork/swati_mam/kadid10k/images/I45.png,Contrast change,4,4.27,val
KADID-10k,I45,/data/projectwork/swati_mam/kadid10k/images/I45_25_05.png,/data/projectwork/swati_mam/kadid10k/images/I45.png,Contrast change,5,3.2,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_01_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Gaussian blur,1,4.65,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_01_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Gaussian blur,2,4.33,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_01_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Gaussian blur,3,2.97,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_01_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Gaussian blur,4,1.63,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_01_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Gaussian blur,5,1.17,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_02_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Lens blur,1,4.03,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_02_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Lens blur,2,2.5,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_02_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Lens blur,3,1.73,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_02_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Lens blur,4,1.33,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_02_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Lens blur,5,1.2,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_03_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Motion blur,1,4.67,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_03_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Motion blur,2,4.1,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_03_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Motion blur,3,3.3,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_03_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Motion blur,4,2.0,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_03_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Motion blur,5,1.53,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_04_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color diffusion,1,4.53,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_04_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color diffusion,2,2.47,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_04_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color diffusion,3,1.73,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_04_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color diffusion,4,1.45,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_04_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color diffusion,5,1.5,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_05_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color shift,1,4.53,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_05_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color shift,2,2.8,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_05_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color shift,3,2.37,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_05_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color shift,4,2.43,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_05_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color shift,5,2.67,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_06_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color quantization,1,4.07,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_06_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color quantization,2,3.9,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_06_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color quantization,3,3.67,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_06_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color quantization,4,3.1,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_06_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color quantization,5,2.37,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_07_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color saturation 1,1,2.35,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_07_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color saturation 1,2,2.57,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_07_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color saturation 1,3,2.13,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_07_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color saturation 1,4,1.7,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_07_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color saturation 1,5,1.63,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_08_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color saturation 2,1,4.6,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_08_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color saturation 2,2,3.33,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_08_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color saturation 2,3,2.47,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_08_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color saturation 2,4,1.37,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_08_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color saturation 2,5,1.3,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_09_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,JPEG2000,1,4.53,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_09_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,JPEG2000,2,4.1,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_09_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,JPEG2000,3,3.67,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_09_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,JPEG2000,4,1.97,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_09_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,JPEG2000,5,1.17,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_10_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,JPEG,1,4.67,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_10_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,JPEG,2,4.43,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_10_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,JPEG,3,4.13,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_10_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,JPEG,4,2.03,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_10_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,JPEG,5,1.4,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_11_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,White noise,1,4.23,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_11_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,White noise,2,3.8,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_11_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,White noise,3,3.6,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_11_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,White noise,4,3.03,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_11_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,White noise,5,2.3,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_12_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,White noise in color component,1,4.63,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_12_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,White noise in color component,2,4.17,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_12_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,White noise in color component,3,3.7,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_12_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,White noise in color component,4,3.13,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_12_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,White noise in color component,5,2.77,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_13_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Impulse noise,1,4.4,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_13_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Impulse noise,2,3.6,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_13_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Impulse noise,3,3.37,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_13_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Impulse noise,4,2.73,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_13_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Impulse noise,5,2.3,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_14_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Multiplicative noise,1,4.53,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_14_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Multiplicative noise,2,3.77,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_14_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Multiplicative noise,3,3.07,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_14_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Multiplicative noise,4,2.5,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_14_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Multiplicative noise,5,1.87,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_15_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Denoise,1,4.23,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_15_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Denoise,2,3.3,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_15_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Denoise,3,2.8,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_15_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Denoise,4,1.72,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_15_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Denoise,5,1.3,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_16_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Brighten,1,4.63,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_16_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Brighten,2,4.4,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_16_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Brighten,3,3.67,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_16_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Brighten,4,2.43,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_16_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Brighten,5,1.67,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_17_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Darken,1,4.67,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_17_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Darken,2,4.63,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_17_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Darken,3,4.27,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_17_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Darken,4,3.6,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_17_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Darken,5,2.33,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_18_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Mean shift,1,3.97,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_18_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Mean shift,2,4.57,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_18_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Mean shift,3,4.73,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_18_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Mean shift,4,4.67,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_18_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Mean shift,5,3.97,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_19_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Jitter,1,4.53,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_19_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Jitter,2,4.1,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_19_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Jitter,3,3.33,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_19_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Jitter,4,1.87,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_19_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Jitter,5,1.33,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_20_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Non-eccentricity patch,1,4.6,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_20_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Non-eccentricity patch,2,4.5,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_20_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Non-eccentricity patch,3,4.43,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_20_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Non-eccentricity patch,4,4.23,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_20_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Non-eccentricity patch,5,4.37,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_21_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Pixelate,1,3.7,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_21_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Pixelate,2,2.9,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_21_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Pixelate,3,2.43,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_21_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Pixelate,4,2.47,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_21_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Pixelate,5,1.6,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_22_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Quantization,1,4.57,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_22_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Quantization,2,4.67,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_22_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Quantization,3,4.43,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_22_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Quantization,4,4.5,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_22_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Quantization,5,3.93,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_23_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color block,1,2.83,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_23_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color block,2,2.57,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_23_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color block,3,2.1,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_23_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color block,4,2.17,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_23_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color block,5,1.87,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_24_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,High sharpen,1,3.1,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_24_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,High sharpen,2,2.33,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_24_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,High sharpen,3,1.9,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_24_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,High sharpen,4,1.43,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_24_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,High sharpen,5,1.3,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_25_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Contrast change,1,3.53,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_25_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Contrast change,2,4.23,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_25_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Contrast change,3,4.57,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_25_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Contrast change,4,4.33,val
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_25_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Contrast change,5,3.47,val
KADID-10k,I47,/data/projectwork/swati_mam/kadid10k/images/I47_01_01.png,/data/projectwork/swati_mam/kadid10k/images/I47.png,Gaussian blur,1,4.5,train
KADID-10k,I47,/data/projectwork/swati_mam/kadid10k/images/I47_01_02.png,/data/projectwork/swati_mam/kadid10k/images/I47.png,Gaussian blur,2,4.27,train
KADID-10k,I47,/data/projectwork/swati_mam/kadid10k/images/I47_01_03.png,/data/projectwork/swati_mam/kadid10k/images/I47.png,Gaussian blur,3,3.13,train
