dataset,ref_id,distorted_path,ref_path,distortion_type,severity_or_level,mos_or_dmos,mos_std,distortion_code,distorted_filename,split
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_04_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_04,2,5.63889,0.15292,04,i14_04_2.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_04_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_04,3,5.5,0.13322,04,i14_04_3.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_04_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_04,4,4.65714,0.1208299999999999,04,i14_04_4.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_04_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_04,5,4.02778,0.1074799999999999,04,i14_04_5.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_05_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_05,1,6.05405,0.2091599999999999,05,i14_05_1.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_05_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_05,2,5.59459,0.13492,05,i14_05_2.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_05_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_05,3,4.97222,0.11444,05,i14_05_3.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_05_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_05,4,4.16216,0.15055,05,i14_05_4.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_05_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_05,5,3.02703,0.09735,05,i14_05_5.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_06_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_06,1,5.08333,0.13819,06,i14_06_1.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_06_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_06,2,4.33333,0.13029,06,i14_06_2.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_06_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_06,3,4.02778,0.10005,06,i14_06_3.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_06_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_06,4,3.77778,0.09711,06,i14_06_4.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_06_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_06,5,3.16667,0.1145299999999999,06,i14_06_5.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_07_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_07,1,5.72222,0.1395,07,i14_07_1.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_07_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_07,2,5.44444,0.15438,07,i14_07_2.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_07_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_07,3,4.27778,0.12179,07,i14_07_3.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_07_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_07,4,3.61111,0.1196599999999999,07,i14_07_4.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_07_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_07,5,2.91892,0.0965299999999999,07,i14_07_5.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_08_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_08,1,5.43243,0.16008,08,i14_08_1.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_08_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_08,2,4.55556,0.11416,08,i14_08_2.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_08_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_08,3,3.4864900000000003,0.1185599999999999,08,i14_08_3.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_08_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_08,4,2.8378400000000004,0.11152,08,i14_08_4.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_08_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_08,5,1.59459,0.13492,08,i14_08_5.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_09_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_09,1,6.05405,0.16637,09,i14_09_1.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_09_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_09,2,5.89189,0.19028,09,i14_09_2.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_09_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_09,3,4.5,0.16434,09,i14_09_3.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_09_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_09,4,2.89189,0.11955,09,i14_09_4.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_09_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_09,5,1.75,0.09108,09,i14_09_5.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_10_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_10,1,5.77778,0.14757,10,i14_10_1.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_10_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_10,2,5.16667,0.10758,10,i14_10_2.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_10_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_10,3,4.25,0.14367,10,i14_10_3.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_10_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_10,4,3.05556,0.11072,10,i14_10_4.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_10_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_10,5,1.86111,0.14247,10,i14_10_5.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/I14_11_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_11,1,5.97297,0.173,11,I14_11_1.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_11_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_11,2,5.47222,0.12721,11,i14_11_2.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_11_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_11,3,4.24324,0.15002,11,i14_11_3.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_11_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_11,4,3.08333,0.09919,11,i14_11_4.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_11_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_11,5,1.28571,0.09537,11,i14_11_5.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_12_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_12,1,5.81081,0.16143,12,i14_12_1.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_12_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_12,2,5.64706,0.12397,12,i14_12_2.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_12_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_12,3,4.05714,0.12741,12,i14_12_3.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_12_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_12,4,4.13514,0.1022899999999999,12,i14_12_4.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_12_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_12,5,3.18919,0.13151,12,i14_12_5.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/I14_13_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_13,1,5.02703,0.1045799999999999,13,I14_13_1.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_13_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_13,2,4.52778,0.14426,13,i14_13_2.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_13_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_13,3,3.62162,0.12878,13,i14_13_3.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_13_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_13,4,3.08333,0.09108,13,i14_13_4.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_13_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_13,5,1.91667,0.09108,13,i14_13_5.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_14_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_14,1,6.05405,0.16192,14,i14_14_1.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_14_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_14,2,5.7027,0.19439,14,i14_14_2.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_14_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_14,3,4.69444,0.16111,14,i14_14_3.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_14_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_14,4,4.16667,0.18215,14,i14_14_4.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_14_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_14,5,3.37143,0.1345299999999999,14,i14_14_5.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_15_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_15,1,2.94595,0.15263,15,i14_15_1.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_15_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_15,2,3.35135,0.14411,15,i14_15_2.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_15_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_15,3,3.52941,0.13942,15,i14_15_3.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_15_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_15,4,3.62162,0.1448,15,i14_15_4.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_15_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_15,5,3.97297,0.15041,15,i14_15_5.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_16_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_16,1,5.7714300000000005,0.12832,16,i14_16_1.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_16_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_16,2,5.97297,0.15519,16,i14_16_2.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_16_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_16,3,5.30556,0.14604,16,i14_16_3.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_16_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_16,4,5.17143,0.20795,16,i14_16_4.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_16_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_16,5,4.028569999999999,0.14278,16,i14_16_5.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_17_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_17,1,5.40541,0.15971,17,i14_17_1.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_17_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_17,2,6.43243,0.20059,17,i14_17_2.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_17_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_17,3,4.13889,0.17635,17,i14_17_3.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_17_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_17,4,5.91892,0.26858,17,i14_17_4.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_17_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_17,5,3.24324,0.16837,17,i14_17_5.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_18_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_18,1,5.37143,0.14047,18,i14_18_1.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_18_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_18,2,5.13889,0.15788,18,i14_18_2.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_18_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_18,3,4.66667,0.14699,18,i14_18_3.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_18_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_18,4,4.14706,0.11108,18,i14_18_4.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_18_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_18,5,3.75,0.20554,18,i14_18_5.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_19_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_19,1,5.37143,0.1345299999999999,19,i14_19_1.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_19_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_19,2,5.11111,0.12897,19,i14_19_2.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_19_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_19,3,4.97222,0.12721,19,i14_19_3.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_19_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_19,4,3.91429,0.10199,19,i14_19_4.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_19_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_19,5,3.22857,0.08167,19,i14_19_5.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_20_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_20,1,5.72222,0.1338599999999999,20,i14_20_1.bmp,train
TID2013,I14,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i14_20_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I14.BMP,type_20,2,5.59459,0.1966099999999999,20,i14_20_2.bmp,train
