dataset,image_id,ref_id,distorted_path,ref_path,distortion_type,distortion_code,severity_or_level,mos_or_dmos,split
TID2013,i10_23_1,I10,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i10_23_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I10.BMP,type_23,NA,1,6.15385,train
TID2013,i10_23_2,I10,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i10_23_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I10.BMP,type_23,NA,2,5.94872,train
TID2013,i10_23_3,I10,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i10_23_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I10.BMP,type_23,NA,3,4.552630000000001,train
TID2013,i10_23_4,I10,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i10_23_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I10.BMP,type_23,NA,4,2.60526,train
TID2013,i10_23_5,I10,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i10_23_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I10.BMP,type_23,NA,5,1.44737,train
TID2013,i10_24_1,I10,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i10_24_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I10.BMP,type_24,NA,1,5.46154,train
TID2013,i10_24_2,I10,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i10_24_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I10.BMP,type_24,NA,2,4.78947,train
TID2013,i10_24_3,I10,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i10_24_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I10.BMP,type_24,NA,3,3.51282,train
TID2013,i10_24_4,I10,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i10_24_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I10.BMP,type_24,NA,4,1.86486,train
TID2013,i10_24_5,I10,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i10_24_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I10.BMP,type_24,NA,5,0.3684199999999999,train
TID2013,I11_01_1,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/I11_01_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_01,NA,1,5.54054,train
TID2013,i11_01_2,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_01_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_01,NA,2,5.16216,train
TID2013,i11_01_3,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_01_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_01,NA,3,5.35135,train
TID2013,i11_01_4,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_01_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_01,NA,4,4.28571,train
TID2013,i11_01_5,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_01_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_01,NA,5,3.86111,train
TID2013,i11_02_1,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_02_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_02,NA,1,5.55556,train
TID2013,i11_02_2,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_02_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_02,NA,2,5.88571,train
TID2013,i11_02_3,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_02_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_02,NA,3,5.44444,train
TID2013,i11_02_4,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_02_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_02,NA,4,5.19444,train
TID2013,i11_02_5,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_02_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_02,NA,5,4.75,train
TID2013,i11_03_1,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_03_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_03,NA,1,5.0,train
TID2013,i11_03_2,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_03_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_03,NA,2,4.43243,train
TID2013,i11_03_3,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_03_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_03,NA,3,3.82857,train
TID2013,i11_03_4,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_03_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_03,NA,4,3.27027,train
TID2013,i11_03_5,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_03_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_03,NA,5,2.91667,train
TID2013,i11_04_1,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_04_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_04,NA,1,5.4705900000000005,train
TID2013,i11_04_2,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_04_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_04,NA,2,5.62162,train
TID2013,i11_04_3,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_04_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_04,NA,3,5.28571,train
TID2013,i11_04_4,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_04_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_04,NA,4,5.19444,train
TID2013,i11_04_5,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_04_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_04,NA,5,4.675680000000001,train
TID2013,i11_05_1,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_05_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_05,NA,1,6.02703,train
TID2013,i11_05_2,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_05_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_05,NA,2,5.80556,train
TID2013,i11_05_3,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_05_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_05,NA,3,5.2973,train
TID2013,i11_05_4,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_05_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_05,NA,4,4.19444,train
TID2013,i11_05_5,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_05_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_05,NA,5,3.05556,train
TID2013,i11_06_1,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_06_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_06,NA,1,4.69444,train
TID2013,i11_06_2,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_06_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_06,NA,2,4.38889,train
TID2013,i11_06_3,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_06_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_06,NA,3,3.97297,train
TID2013,i11_06_4,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_06_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_06,NA,4,3.54054,train
TID2013,i11_06_5,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_06_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_06,NA,5,3.02857,train
TID2013,i11_07_1,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_07_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_07,NA,1,5.56757,train
TID2013,i11_07_2,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_07_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_07,NA,2,4.8,train
TID2013,i11_07_3,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_07_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_07,NA,3,4.52778,train
TID2013,i11_07_4,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_07_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_07,NA,4,3.94118,train
TID2013,i11_07_5,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_07_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_07,NA,5,2.75676,train
TID2013,i11_08_1,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_08_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_08,NA,1,4.94286,train
TID2013,i11_08_2,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_08_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_08,NA,2,4.57143,train
TID2013,i11_08_3,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_08_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_08,NA,3,3.75676,train
TID2013,i11_08_4,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_08_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_08,NA,4,2.85714,train
TID2013,i11_08_5,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_08_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_08,NA,5,2.33333,train
TID2013,i11_09_1,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_09_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_09,NA,1,5.81081,train
TID2013,i11_09_2,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_09_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_09,NA,2,5.86486,train
TID2013,i11_09_3,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_09_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_09,NA,3,4.66667,train
TID2013,i11_09_4,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_09_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_09,NA,4,3.33333,train
TID2013,i11_09_5,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_09_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_09,NA,5,1.97222,train
TID2013,i11_10_1,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_10_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_10,NA,1,5.81081,train
TID2013,i11_10_2,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_10_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_10,NA,2,5.64865,train
TID2013,i11_10_3,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_10_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_10,NA,3,5.02778,train
TID2013,i11_10_4,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_10_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_10,NA,4,3.4864900000000003,train
TID2013,i11_10_5,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_10_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_10,NA,5,2.27027,train
TID2013,I11_11_1,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/I11_11_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_11,NA,1,5.86111,train
TID2013,i11_11_2,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_11_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_11,NA,2,5.42857,train
TID2013,i11_11_3,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_11_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_11,NA,3,4.47222,train
TID2013,i11_11_4,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_11_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_11,NA,4,2.9142900000000003,train
TID2013,i11_11_5,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_11_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_11,NA,5,0.97222,train
TID2013,i11_12_1,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_12_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_12,NA,1,5.61111,train
TID2013,i11_12_2,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_12_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_12,NA,2,5.97222,train
TID2013,i11_12_3,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_12_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_12,NA,3,4.62162,train
TID2013,i11_12_4,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_12_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_12,NA,4,3.77778,train
TID2013,i11_12_5,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_12_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_12,NA,5,2.02778,train
TID2013,I11_13_1,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/I11_13_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_13,NA,1,4.08333,train
TID2013,i11_13_2,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_13_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_13,NA,2,4.54054,train
TID2013,i11_13_3,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_13_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_13,NA,3,3.25,train
TID2013,i11_13_4,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_13_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_13,NA,4,2.75,train
TID2013,i11_13_5,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_13_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_13,NA,5,2.27778,train
TID2013,i11_14_1,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_14_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_14,NA,1,5.83333,train
TID2013,i11_14_2,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_14_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_14,NA,2,5.45714,train
TID2013,i11_14_3,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_14_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_14,NA,3,5.2973,train
TID2013,i11_14_4,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_14_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_14,NA,4,5.16667,train
TID2013,i11_14_5,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_14_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_14,NA,5,4.38889,train
TID2013,i11_15_1,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_15_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_15,NA,1,3.18919,train
TID2013,i11_15_2,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_15_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_15,NA,2,3.38889,train
TID2013,i11_15_3,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_15_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_15,NA,3,3.5,train
TID2013,i11_15_4,I11,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i11_15_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I11.BMP,type_15,NA,4,3.67568,train
