ref_id,distortion_type,path_mild,path_severe,sev_mild,sev_severe,abs_dEH,dataset,image_id_mild,image_id_severe
I59,Color quantization,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_06_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_06_04.png,2.0,4.0,4.06494140625,KADID-10k,I59_06_02,I59_06_04
I59,Color quantization,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_06_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_06_05.png,2.0,5.0,5.6630859375,KADID-10k,I59_06_02,I59_06_05
I59,Color quantization,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_06_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_06_04.png,3.0,4.0,3.7197265625,KADID-10k,I59_06_03,I59_06_04
I59,Color quantization,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_06_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_06_05.png,3.0,5.0,5.31787109375,KADID-10k,I59_06_03,I59_06_05
I59,Color quantization,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_06_04.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_06_05.png,4.0,5.0,1.59814453125,KADID-10k,I59_06_04,I59_06_05
I59,Color saturation 1,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_07_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_07_02.png,1.0,2.0,0.750244140625,KADID-10k,I59_07_01,I59_07_02
I59,Color saturation 1,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_07_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_07_03.png,1.0,3.0,1.36962890625,KADID-10k,I59_07_01,I59_07_03
I59,Color saturation 1,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_07_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_07_04.png,1.0,4.0,2.64990234375,KADID-10k,I59_07_01,I59_07_04
I59,Color saturation 1,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_07_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_07_05.png,1.0,5.0,0.93505859375,KADID-10k,I59_07_01,I59_07_05
I59,Color saturation 1,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_07_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_07_03.png,2.0,3.0,0.619384765625,KADID-10k,I59_07_02,I59_07_03
I59,Color saturation 1,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_07_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_07_04.png,2.0,4.0,1.899658203125,KADID-10k,I59_07_02,I59_07_04
I59,Color saturation 1,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_07_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_07_05.png,2.0,5.0,1.685302734375,KADID-10k,I59_07_02,I59_07_05
I59,Color saturation 1,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_07_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_07_04.png,3.0,4.0,1.2802734375,KADID-10k,I59_07_03,I59_07_04
I59,Color saturation 1,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_07_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_07_05.png,3.0,5.0,2.3046875,KADID-10k,I59_07_03,I59_07_05
I59,Color saturation 1,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_07_04.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_07_05.png,4.0,5.0,3.5849609375,KADID-10k,I59_07_04,I59_07_05
I59,Color saturation 2,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_08_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_08_02.png,1.0,2.0,0.163330078125,KADID-10k,I59_08_01,I59_08_02
I59,Color saturation 2,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_08_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_08_03.png,1.0,3.0,1.428466796875,KADID-10k,I59_08_01,I59_08_03
I59,Color saturation 2,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_08_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_08_04.png,1.0,4.0,6.13037109375,KADID-10k,I59_08_01,I59_08_04
I59,Color saturation 2,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_08_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_08_05.png,1.0,5.0,8.915283203125,KADID-10k,I59_08_01,I59_08_05
I59,Color saturation 2,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_08_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_08_03.png,2.0,3.0,1.26513671875,KADID-10k,I59_08_02,I59_08_03
I59,Color saturation 2,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_08_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_08_04.png,2.0,4.0,5.967041015625,KADID-10k,I59_08_02,I59_08_04
I59,Color saturation 2,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_08_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_08_05.png,2.0,5.0,8.751953125,KADID-10k,I59_08_02,I59_08_05
I59,Color saturation 2,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_08_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_08_04.png,3.0,4.0,4.701904296875,KADID-10k,I59_08_03,I59_08_04
I59,Color saturation 2,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_08_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_08_05.png,3.0,5.0,7.48681640625,KADID-10k,I59_08_03,I59_08_05
I59,Color saturation 2,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_08_04.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_08_05.png,4.0,5.0,2.784912109375,KADID-10k,I59_08_04,I59_08_05
I59,Color shift,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_05_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_05_02.png,1.0,2.0,2.71484375,KADID-10k,I59_05_01,I59_05_02
I59,Color shift,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_05_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_05_03.png,1.0,3.0,4.33154296875,KADID-10k,I59_05_01,I59_05_03
I59,Color shift,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_05_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_05_04.png,1.0,4.0,1.8603515625,KADID-10k,I59_05_01,I59_05_04
I59,Color shift,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_05_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_05_05.png,1.0,5.0,2.51904296875,KADID-10k,I59_05_01,I59_05_05
I59,Color shift,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_05_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_05_03.png,2.0,3.0,1.61669921875,KADID-10k,I59_05_02,I59_05_03
I59,Color shift,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_05_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_05_04.png,2.0,4.0,0.8544921875,KADID-10k,I59_05_02,I59_05_04
I59,Color shift,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_05_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_05_05.png,2.0,5.0,0.19580078125,KADID-10k,I59_05_02,I59_05_05
I59,Color shift,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_05_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_05_04.png,3.0,4.0,2.47119140625,KADID-10k,I59_05_03,I59_05_04
I59,Color shift,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_05_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_05_05.png,3.0,5.0,1.8125,KADID-10k,I59_05_03,I59_05_05
I59,Color shift,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_05_04.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_05_05.png,4.0,5.0,0.65869140625,KADID-10k,I59_05_04,I59_05_05
I59,Contrast change,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_25_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_25_02.png,1.0,2.0,3.964599609375,KADID-10k,I59_25_01,I59_25_02
I59,Contrast change,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_25_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_25_03.png,1.0,3.0,3.762939453125,KADID-10k,I59_25_01,I59_25_03
I59,Contrast change,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_25_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_25_04.png,1.0,4.0,2.1044921875,KADID-10k,I59_25_01,I59_25_04
I59,Contrast change,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_25_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_25_05.png,1.0,5.0,7.15185546875,KADID-10k,I59_25_01,I59_25_05
I59,Contrast change,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_25_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_25_03.png,2.0,3.0,0.20166015625,KADID-10k,I59_25_02,I59_25_03
I59,Contrast change,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_25_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_25_04.png,2.0,4.0,6.069091796875,KADID-10k,I59_25_02,I59_25_04
I59,Contrast change,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_25_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_25_05.png,2.0,5.0,11.116455078125,KADID-10k,I59_25_02,I59_25_05
I59,Contrast change,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_25_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_25_04.png,3.0,4.0,5.867431640625,KADID-10k,I59_25_03,I59_25_04
I59,Contrast change,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_25_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_25_05.png,3.0,5.0,10.914794921875,KADID-10k,I59_25_03,I59_25_05
I59,Contrast change,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_25_04.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_25_05.png,4.0,5.0,5.04736328125,KADID-10k,I59_25_04,I59_25_05
I59,Darken,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_17_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_17_02.png,1.0,2.0,0.576904296875,KADID-10k,I59_17_01,I59_17_02
I59,Darken,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_17_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_17_03.png,1.0,3.0,1.734375,KADID-10k,I59_17_01,I59_17_03
I59,Darken,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_17_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_17_04.png,1.0,4.0,4.20068359375,KADID-10k,I59_17_01,I59_17_04
I59,Darken,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_17_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_17_05.png,1.0,5.0,14.747314453125,KADID-10k,I59_17_01,I59_17_05
I59,Darken,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_17_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_17_03.png,2.0,3.0,1.157470703125,KADID-10k,I59_17_02,I59_17_03
I59,Darken,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_17_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_17_04.png,2.0,4.0,3.623779296875,KADID-10k,I59_17_02,I59_17_04
I59,Darken,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_17_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_17_05.png,2.0,5.0,15.32421875,KADID-10k,I59_17_02,I59_17_05
I59,Darken,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_17_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_17_04.png,3.0,4.0,2.46630859375,KADID-10k,I59_17_03,I59_17_04
I59,Darken,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_17_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_17_05.png,3.0,5.0,16.481689453125,KADID-10k,I59_17_03,I59_17_05
I59,Darken,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_17_04.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_17_05.png,4.0,5.0,18.947998046875,KADID-10k,I59_17_04,I59_17_05
I59,Denoise,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_15_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_15_02.png,1.0,2.0,2.82763671875,KADID-10k,I59_15_01,I59_15_02
I59,Denoise,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_15_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_15_03.png,1.0,3.0,4.804443359375,KADID-10k,I59_15_01,I59_15_03
I59,Denoise,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_15_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_15_04.png,1.0,4.0,8.702880859375,KADID-10k,I59_15_01,I59_15_04
I59,Denoise,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_15_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_15_05.png,1.0,5.0,11.79443359375,KADID-10k,I59_15_01,I59_15_05
I59,Denoise,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_15_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_15_03.png,2.0,3.0,1.976806640625,KADID-10k,I59_15_02,I59_15_03
I59,Denoise,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_15_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_15_04.png,2.0,4.0,5.875244140625,KADID-10k,I59_15_02,I59_15_04
I59,Denoise,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_15_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_15_05.png,2.0,5.0,8.966796875,KADID-10k,I59_15_02,I59_15_05
I59,Denoise,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_15_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_15_04.png,3.0,4.0,3.8984375,KADID-10k,I59_15_03,I59_15_04
I59,Denoise,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_15_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_15_05.png,3.0,5.0,6.989990234375,KADID-10k,I59_15_03,I59_15_05
I59,Denoise,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_15_04.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_15_05.png,4.0,5.0,3.091552734375,KADID-10k,I59_15_04,I59_15_05
I59,Gaussian blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_01_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_01_02.png,1.0,2.0,0.57470703125,KADID-10k,I59_01_01,I59_01_02
I59,Gaussian blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_01_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_01_03.png,1.0,3.0,0.445068359375,KADID-10k,I59_01_01,I59_01_03
I59,Gaussian blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_01_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_01_04.png,1.0,4.0,4.89404296875,KADID-10k,I59_01_01,I59_01_04
I59,Gaussian blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_01_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_01_05.png,1.0,5.0,19.735595703125,KADID-10k,I59_01_01,I59_01_05
I59,Gaussian blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_01_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_01_03.png,2.0,3.0,1.019775390625,KADID-10k,I59_01_02,I59_01_03
I59,Gaussian blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_01_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_01_04.png,2.0,4.0,5.46875,KADID-10k,I59_01_02,I59_01_04
I59,Gaussian blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_01_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_01_05.png,2.0,5.0,20.310302734375,KADID-10k,I59_01_02,I59_01_05
I59,Gaussian blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_01_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_01_04.png,3.0,4.0,4.448974609375,KADID-10k,I59_01_03,I59_01_04
I59,Gaussian blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_01_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_01_05.png,3.0,5.0,19.29052734375,KADID-10k,I59_01_03,I59_01_05
I59,Gaussian blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_01_04.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_01_05.png,4.0,5.0,14.841552734375,KADID-10k,I59_01_04,I59_01_05
I59,High sharpen,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_24_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_24_02.png,1.0,2.0,0.98876953125,KADID-10k,I59_24_01,I59_24_02
I59,High sharpen,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_24_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_24_03.png,1.0,3.0,2.327880859375,KADID-10k,I59_24_01,I59_24_03
I59,High sharpen,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_24_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_24_04.png,1.0,4.0,4.95068359375,KADID-10k,I59_24_01,I59_24_04
I59,High sharpen,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_24_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_24_05.png,1.0,5.0,7.647216796875,KADID-10k,I59_24_01,I59_24_05
I59,High sharpen,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_24_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_24_03.png,2.0,3.0,1.339111328125,KADID-10k,I59_24_02,I59_24_03
I59,High sharpen,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_24_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_24_04.png,2.0,4.0,3.9619140625,KADID-10k,I59_24_02,I59_24_04
I59,High sharpen,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_24_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_24_05.png,2.0,5.0,6.658447265625,KADID-10k,I59_24_02,I59_24_05
I59,High sharpen,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_24_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_24_04.png,3.0,4.0,2.622802734375,KADID-10k,I59_24_03,I59_24_04
I59,High sharpen,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_24_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_24_05.png,3.0,5.0,5.3193359375,KADID-10k,I59_24_03,I59_24_05
I59,High sharpen,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_24_04.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_24_05.png,4.0,5.0,2.696533203125,KADID-10k,I59_24_04,I59_24_05
I59,Impulse noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_13_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_13_02.png,1.0,2.0,2.81494140625,KADID-10k,I59_13_01,I59_13_02
I59,Impulse noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_13_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I59_13_03.png,1.0,3.0,6.927734375,KADID-10k,I59_13_01,I59_13_03
