dataset,ref_id,distorted_path,ref_path,distortion_type,severity_or_level,mos_or_dmos,distortion_code,distorted_id,distorted_filename,ref_filename,dmos_variance
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_13_03.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Impulse noise,3,2.5,13,I54_13_03,I54_13_03.png,I54.png,0.806
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_13_04.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Impulse noise,4,2.43,13,I54_13_04,I54_13_04.png,I54.png,0.92
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_13_05.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Impulse noise,5,1.9,13,I54_13_05,I54_13_05.png,I54.png,0.597
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_14_01.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Multiplicative noise,1,4.63,14,I54_14_01,I54_14_01.png,I54.png,0.547
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_14_02.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Multiplicative noise,2,3.47,14,I54_14_02,I54_14_02.png,I54.png,0.884
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_14_03.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Multiplicative noise,3,3.17,14,I54_14_03,I54_14_03.png,I54.png,0.82
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_14_04.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Multiplicative noise,4,2.6,14,I54_14_04,I54_14_04.png,I54.png,0.663
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_14_05.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Multiplicative noise,5,2.17,14,I54_14_05,I54_14_05.png,I54.png,0.637
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_15_01.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Denoise,1,3.6,15,I54_15_01,I54_15_01.png,I54.png,0.879
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_15_02.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Denoise,2,2.63,15,I54_15_02,I54_15_02.png,I54.png,0.912
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_15_03.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Denoise,3,1.9,15,I54_15_03,I54_15_03.png,I54.png,0.746
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_15_04.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Denoise,4,1.6,15,I54_15_04,I54_15_04.png,I54.png,0.49
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_15_05.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Denoise,5,1.27,15,I54_15_05,I54_15_05.png,I54.png,0.442
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_16_01.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Brighten,1,4.47,16,I54_16_01,I54_16_01.png,I54.png,0.718
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_16_02.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Brighten,2,4.17,16,I54_16_02,I54_16_02.png,I54.png,0.687
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_16_03.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Brighten,3,3.8,16,I54_16_03,I54_16_03.png,I54.png,0.748
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_16_04.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Brighten,4,2.57,16,I54_16_04,I54_16_04.png,I54.png,0.883
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_16_05.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Brighten,5,1.63,16,I54_16_05,I54_16_05.png,I54.png,0.795
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_17_01.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Darken,1,4.6,17,I54_17_01,I54_17_01.png,I54.png,0.663
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_17_02.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Darken,2,4.6,17,I54_17_02,I54_17_02.png,I54.png,0.49
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_17_03.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Darken,3,4.23,17,I54_17_03,I54_17_03.png,I54.png,0.496
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_17_04.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Darken,4,3.27,17,I54_17_04,I54_17_04.png,I54.png,0.929
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_17_05.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Darken,5,1.97,17,I54_17_05,I54_17_05.png,I54.png,0.948
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_18_01.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Mean shift,1,4.27,18,I54_18_01,I54_18_01.png,I54.png,0.573
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_18_02.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Mean shift,2,4.53,18,I54_18_02,I54_18_02.png,I54.png,0.499
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_18_03.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Mean shift,3,4.5,18,I54_18_03,I54_18_03.png,I54.png,0.806
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_18_04.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Mean shift,4,4.45,18,I54_18_04,I54_18_04.png,I54.png,0.559
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_18_05.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Mean shift,5,3.53,18,I54_18_05,I54_18_05.png,I54.png,0.763
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_19_01.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Jitter,1,4.5,19,I54_19_01,I54_19_01.png,I54.png,0.563
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_19_02.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Jitter,2,4.1,19,I54_19_02,I54_19_02.png,I54.png,0.473
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_19_03.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Jitter,3,3.33,19,I54_19_03,I54_19_03.png,I54.png,0.745
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_19_04.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Jitter,4,1.73,19,I54_19_04,I54_19_04.png,I54.png,0.892
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_19_05.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Jitter,5,1.43,19,I54_19_05,I54_19_05.png,I54.png,0.559
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_20_01.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Non-eccentricity patch,1,4.4,20,I54_20_01,I54_20_01.png,I54.png,0.8
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_20_02.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Non-eccentricity patch,2,3.87,20,I54_20_02,I54_20_02.png,I54.png,1.087
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_20_03.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Non-eccentricity patch,3,3.97,20,I54_20_03,I54_20_03.png,I54.png,0.752
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_20_04.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Non-eccentricity patch,4,4.07,20,I54_20_04,I54_20_04.png,I54.png,0.998
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_20_05.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Non-eccentricity patch,5,3.37,20,I54_20_05,I54_20_05.png,I54.png,0.983
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_21_01.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Pixelate,1,4.67,21,I54_21_01,I54_21_01.png,I54.png,0.537
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_21_02.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Pixelate,2,3.9,21,I54_21_02,I54_21_02.png,I54.png,1.012
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_21_03.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Pixelate,3,3.1,21,I54_21_03,I54_21_03.png,I54.png,1.399
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_21_04.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Pixelate,4,2.93,21,I54_21_04,I54_21_04.png,I54.png,1.153
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_21_05.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Pixelate,5,1.63,21,I54_21_05,I54_21_05.png,I54.png,1.169
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_22_01.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Quantization,1,3.13,22,I54_22_01,I54_22_01.png,I54.png,1.024
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_22_02.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Quantization,2,2.94,22,I54_22_02,I54_22_02.png,I54.png,0.914
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_22_03.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Quantization,3,3.07,22,I54_22_03,I54_22_03.png,I54.png,0.964
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_22_04.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Quantization,4,2.73,22,I54_22_04,I54_22_04.png,I54.png,1.031
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_22_05.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Quantization,5,2.6,22,I54_22_05,I54_22_05.png,I54.png,1.356
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_23_01.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Color block,1,2.7,23,I54_23_01,I54_23_01.png,I54.png,1.159
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_23_02.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Color block,2,2.0,23,I54_23_02,I54_23_02.png,I54.png,0.775
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_23_03.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Color block,3,2.07,23,I54_23_03,I54_23_03.png,I54.png,0.892
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_23_04.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Color block,4,1.67,23,I54_23_04,I54_23_04.png,I54.png,0.83
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_23_05.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Color block,5,1.91,23,I54_23_05,I54_23_05.png,I54.png,0.805
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_24_01.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,High sharpen,1,3.1,24,I54_24_01,I54_24_01.png,I54.png,1.136
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_24_02.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,High sharpen,2,2.1,24,I54_24_02,I54_24_02.png,I54.png,0.831
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_24_03.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,High sharpen,3,1.9,24,I54_24_03,I54_24_03.png,I54.png,0.831
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_24_04.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,High sharpen,4,1.47,24,I54_24_04,I54_24_04.png,I54.png,0.718
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_24_05.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,High sharpen,5,1.37,24,I54_24_05,I54_24_05.png,I54.png,0.706
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_25_01.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Contrast change,1,3.87,25,I54_25_01,I54_25_01.png,I54.png,0.618
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_25_02.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Contrast change,2,4.2,25,I54_25_02,I54_25_02.png,I54.png,0.653
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_25_03.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Contrast change,3,4.27,25,I54_25_03,I54_25_03.png,I54.png,0.629
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_25_04.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Contrast change,4,4.0,25,I54_25_04,I54_25_04.png,I54.png,0.683
KADID-10k,I54,/data/projectwork/swati_mam/kadid10k/images/I54_25_05.png,/data/projectwork/swati_mam/kadid10k/images/I54.png,Contrast change,5,3.4,25,I54_25_05,I54_25_05.png,I54.png,0.8
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_01_01.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,Gaussian blur,1,4.47,01,I55_01_01,I55_01_01.png,I55.png,0.67
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_01_02.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,Gaussian blur,2,4.5,01,I55_01_02,I55_01_02.png,I55.png,0.719
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_01_03.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,Gaussian blur,3,2.87,01,I55_01_03,I55_01_03.png,I55.png,0.763
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_01_04.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,Gaussian blur,4,1.8,01,I55_01_04,I55_01_04.png,I55.png,0.702
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_01_05.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,Gaussian blur,5,1.23,01,I55_01_05,I55_01_05.png,I55.png,0.423
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_02_01.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,Lens blur,1,3.77,02,I55_02_01,I55_02_01.png,I55.png,0.716
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_02_02.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,Lens blur,2,2.43,02,I55_02_02,I55_02_02.png,I55.png,0.761
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_02_03.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,Lens blur,3,1.63,02,I55_02_03,I55_02_03.png,I55.png,0.605
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_02_04.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,Lens blur,4,1.42,02,I55_02_04,I55_02_04.png,I55.png,0.61
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_02_05.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,Lens blur,5,1.23,02,I55_02_05,I55_02_05.png,I55.png,0.423
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_03_01.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,Motion blur,1,4.63,03,I55_03_01,I55_03_01.png,I55.png,0.547
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_03_02.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,Motion blur,2,4.0,03,I55_03_02,I55_03_02.png,I55.png,0.894
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_03_03.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,Motion blur,3,2.4,03,I55_03_03,I55_03_03.png,I55.png,0.712
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_03_04.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,Motion blur,4,2.0,03,I55_03_04,I55_03_04.png,I55.png,0.683
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_03_05.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,Motion blur,5,1.57,03,I55_03_05,I55_03_05.png,I55.png,0.616
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_04_01.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,Color diffusion,1,4.61,04,I55_04_01,I55_04_01.png,I55.png,0.549
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_04_02.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,Color diffusion,2,2.52,04,I55_04_02,I55_04_02.png,I55.png,0.911
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_04_03.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,Color diffusion,3,2.1,04,I55_04_03,I55_04_03.png,I55.png,0.777
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_04_04.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,Color diffusion,4,1.93,04,I55_04_04,I55_04_04.png,I55.png,0.772
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_04_05.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,Color diffusion,5,1.5,04,I55_04_05,I55_04_05.png,I55.png,0.5
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_05_01.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,Color shift,1,4.5,05,I55_05_01,I55_05_01.png,I55.png,0.806
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_05_02.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,Color shift,2,2.33,05,I55_05_02,I55_05_02.png,I55.png,0.789
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_05_03.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,Color shift,3,1.6,05,I55_05_03,I55_05_03.png,I55.png,0.554
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_05_04.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,Color shift,4,1.5,05,I55_05_04,I55_05_04.png,I55.png,0.5
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_05_05.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,Color shift,5,1.6,05,I55_05_05,I55_05_05.png,I55.png,0.663
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_06_01.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,Color quantization,1,4.65,06,I55_06_01,I55_06_01.png,I55.png,0.542
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_06_02.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,Color quantization,2,4.23,06,I55_06_02,I55_06_02.png,I55.png,0.844
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_06_03.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,Color quantization,3,3.87,06,I55_06_03,I55_06_03.png,I55.png,0.884
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_06_04.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,Color quantization,4,3.33,06,I55_06_04,I55_06_04.png,I55.png,0.943
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_06_05.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,Color quantization,5,2.26,06,I55_06_05,I55_06_05.png,I55.png,1.077
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_07_01.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,Color saturation 1,1,3.17,07,I55_07_01,I55_07_01.png,I55.png,1.003
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_07_02.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,Color saturation 1,2,2.67,07,I55_07_02,I55_07_02.png,I55.png,0.869
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_07_03.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,Color saturation 1,3,2.27,07,I55_07_03,I55_07_03.png,I55.png,1.093
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_07_04.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,Color saturation 1,4,2.57,07,I55_07_04,I55_07_04.png,I55.png,0.955
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_07_05.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,Color saturation 1,5,2.07,07,I55_07_05,I55_07_05.png,I55.png,0.929
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_08_01.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,Color saturation 2,1,4.67,08,I55_08_01,I55_08_01.png,I55.png,0.471
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_08_02.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,Color saturation 2,2,3.37,08,I55_08_02,I55_08_02.png,I55.png,0.948
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_08_03.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,Color saturation 2,3,2.37,08,I55_08_03,I55_08_03.png,I55.png,0.875
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_08_04.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,Color saturation 2,4,1.73,08,I55_08_04,I55_08_04.png,I55.png,0.814
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_08_05.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,Color saturation 2,5,1.87,08,I55_08_05,I55_08_05.png,I55.png,0.846
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_09_01.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,JPEG2000,1,4.43,09,I55_09_01,I55_09_01.png,I55.png,0.716
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_09_02.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,JPEG2000,2,3.77,09,I55_09_02,I55_09_02.png,I55.png,0.883
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_09_03.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,JPEG2000,3,3.6,09,I55_09_03,I55_09_03.png,I55.png,0.917
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_09_04.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,JPEG2000,4,2.07,09,I55_09_04,I55_09_04.png,I55.png,0.814
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_09_05.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,JPEG2000,5,1.23,09,I55_09_05,I55_09_05.png,I55.png,0.496
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_10_01.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,JPEG,1,4.23,10,I55_10_01,I55_10_01.png,I55.png,0.716
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_10_02.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,JPEG,2,4.37,10,I55_10_02,I55_10_02.png,I55.png,0.795
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_10_03.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,JPEG,3,4.27,10,I55_10_03,I55_10_03.png,I55.png,0.573
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_10_04.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,JPEG,4,1.87,10,I55_10_04,I55_10_04.png,I55.png,0.67
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_10_05.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,JPEG,5,1.23,10,I55_10_05,I55_10_05.png,I55.png,0.418
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_11_01.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,White noise,1,4.6,11,I55_11_01,I55_11_01.png,I55.png,0.611
KADID-10k,I55,/data/projectwork/swati_mam/kadid10k/images/I55_11_02.png,/data/projectwork/swati_mam/kadid10k/images/I55.png,White noise,2,4.2,11,I55_11_02,I55_11_02.png,I55.png,0.748
