dataset,ref_id,distorted_path,ref_path,distortion_type,severity_or_level,mos_or_dmos,D_WACV,PSNR,SSIM,NIQE,LPIPS
KADID-10k,I45,/data/projectwork/swati_mam/kadid10k/images/I45_25_03.png,/data/projectwork/swati_mam/kadid10k/images/I45.png,Contrast change,3,4.27,2804.73974609375,27.566130508810932,0.9806848764419556,4.232311106088611,0.01910383813083172
KADID-10k,I45,/data/projectwork/swati_mam/kadid10k/images/I45_25_04.png,/data/projectwork/swati_mam/kadid10k/images/I45.png,Contrast change,4,4.27,2806.641357421875,27.566130508810932,0.9790627161661783,3.811454725010494,0.02575172670185566
KADID-10k,I45,/data/projectwork/swati_mam/kadid10k/images/I45_25_05.png,/data/projectwork/swati_mam/kadid10k/images/I45.png,Contrast change,5,3.2,2808.320556640625,21.581847080656647,0.9127072691917419,3.5323026886461086,0.09817144274711609
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_01_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Gaussian blur,1,4.65,2796.287353515625,inf,1.0,2.290150842467255,0.0
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_01_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Gaussian blur,2,4.33,2795.673583984375,34.47640612182952,0.9813598791758219,3.0489203537198666,0.029124395921826363
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_01_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Gaussian blur,3,2.97,2798.480712890625,25.670146415915482,0.8475475907325745,5.835886901687278,0.24222081899642944
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_01_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Gaussian blur,4,1.63,2808.4072265625,21.593479199432387,0.6314858595530192,7.803317951803619,0.5421590805053711
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_01_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Gaussian blur,5,1.17,2823.018798828125,17.967296038074434,0.36498356858889264,13.011264782732407,0.7923928499221802
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_02_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Lens blur,1,4.03,2795.98291015625,29.33470794452043,0.9351375699043274,4.293891183759168,0.10429538041353226
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_02_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Lens blur,2,2.5,2799.887451171875,24.321548461250334,0.7902049819628397,6.176716009799603,0.31183791160583496
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_02_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Lens blur,3,1.73,2811.1298828125,20.546842357203445,0.546242872873942,9.94720752797143,0.5643247365951538
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_02_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Lens blur,4,1.33,2818.204833984375,18.891592323179754,0.4152299463748932,13.573077078139853,0.6836144924163818
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_02_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Lens blur,5,1.2,2821.2001953125,17.880020092986378,0.3448830048243205,15.013898636118146,0.7480527758598328
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_03_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Motion blur,1,4.67,2796.287353515625,inf,1.0,2.290150842467255,0.0
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_03_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Motion blur,2,4.1,2795.8291015625,31.02867949348856,0.9574008186658224,3.6791135059653803,0.06172877177596092
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_03_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Motion blur,3,3.3,2797.348876953125,25.944190954270635,0.8586811621983846,7.5144191411052015,0.19625331461429596
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_03_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Motion blur,4,2.0,2801.712158203125,23.48563105224976,0.7612125873565674,8.583452156156941,0.26865479350090027
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_03_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Motion blur,5,1.53,2803.45654296875,20.879818939491784,0.608022928237915,8.593589010843623,0.3576417863368988
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_04_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color diffusion,1,4.53,2798.50341796875,26.963650479794133,0.8820692300796509,2.3680874800185707,0.06182632967829704
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_04_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color diffusion,2,2.47,2811.131591796875,14.837604124128685,0.6484994267423948,2.4627790193436034,0.1997658610343933
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_04_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color diffusion,3,1.73,2819.97265625,12.811544048975257,0.5590142284830412,2.3502442305418674,0.2858559489250183
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_04_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color diffusion,4,1.45,2822.549560546875,12.072257026477022,0.5072422201434771,2.48761025041874,0.3305230438709259
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_04_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color diffusion,5,1.5,2825.8291015625,10.754127012755424,0.41428625335295993,2.6125234618491597,0.42815467715263367
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_05_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color shift,1,4.53,2797.624755859375,29.86494230414982,0.9795155723889669,2.513633572110386,0.016437601298093796
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_05_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color shift,2,2.8,2799.804443359375,25.547889088254777,0.9476469357808431,4.629220725560292,0.08678452670574188
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_05_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color shift,3,2.37,2798.79638671875,24.120276838415773,0.9344284534454346,2.8865380647137187,0.1248454824090004
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_05_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color shift,4,2.43,2798.05517578125,23.727048198508108,0.9317049980163574,2.8835350315503265,0.137466162443161
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_05_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color shift,5,2.67,2797.157470703125,23.58689618180175,0.9332243601481119,2.687638442178768,0.13719546794891357
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_06_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color quantization,1,4.07,2804.212646484375,26.677305412881374,0.7990809281667074,12.493314813092795,0.03031216934323311
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_06_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color quantization,2,3.9,2804.65869140625,25.501117560610794,0.7693000833193461,12.926790736990133,0.04412432760000229
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_06_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color quantization,3,3.67,2806.1884765625,23.843997371011604,0.7243258555730184,17.780214232111092,0.07859227061271667
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_06_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color quantization,4,3.1,2810.2900390625,20.837406834101433,0.6127498547236124,42.13879507454926,0.1732882559299469
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_06_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color quantization,5,2.37,2815.861572265625,17.765908776635,0.5300950407981873,42.00083186213368,0.27722254395484924
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_07_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color saturation 1,1,2.35,2801.517333984375,14.112032474235352,0.7912293275197347,2.3729371445525325,0.16784223914146423
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_07_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color saturation 1,2,2.57,2804.088134765625,11.61310298155919,0.7507765094439188,2.4329598928349445,0.2967083752155304
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_07_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color saturation 1,3,2.13,2806.208984375,10.587681912888183,0.7308988074461619,2.5194894423132843,0.36065182089805603
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_07_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color saturation 1,4,1.7,2810.8369140625,9.675015630869622,0.7113828857739767,2.5593763282246074,0.4239109754562378
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_07_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color saturation 1,5,1.63,2799.709716796875,9.67801912064122,0.6277912656466166,2.5648022976312346,0.4417147636413574
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_08_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color saturation 2,1,4.6,2796.287353515625,inf,1.0,2.290150842467255,0.0
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_08_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color saturation 2,2,3.33,2811.803955078125,18.282477016324247,0.7200175871451696,2.3018733504540134,0.11413588374853134
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_08_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color saturation 2,3,2.47,2817.83203125,14.933072712643163,0.6174328575531641,2.2264751743929225,0.214079812169075
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_08_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color saturation 2,4,1.37,2828.95361328125,11.92188717907168,0.4205709546804428,3.095842462829198,0.3928680717945099
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_08_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color saturation 2,5,1.3,2831.61669921875,10.723347253819927,0.31689197073380154,5.766646874648395,0.47642672061920166
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_09_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,JPEG2000,1,4.53,2795.659423828125,31.992478171273582,0.9141212105751038,3.002824318727059,0.014919111505150795
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_09_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,JPEG2000,2,4.1,2796.29638671875,27.448870157301247,0.8166905442873637,4.887307356950429,0.06131493300199509
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_09_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,JPEG2000,3,3.67,2797.192626953125,25.807881944252276,0.7657821377118429,5.999551683381838,0.11976514011621475
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_09_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,JPEG2000,4,1.97,2800.31201171875,21.804525430492134,0.5975072383880615,9.416215564124371,0.3814567029476166
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_09_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,JPEG2000,5,1.17,2804.175537109375,18.51352990445806,0.39717555046081543,12.949950418680215,0.7421156167984009
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_10_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,JPEG,1,4.67,2797.35595703125,27.14308869361185,0.8297103842099508,2.9351199267850574,0.033080458641052246
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_10_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,JPEG,2,4.43,2796.7578125,26.67678695836404,0.8172885974248251,3.0016549189720463,0.04170225188136101
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_10_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,JPEG,3,4.13,2797.761962890625,25.494186511220448,0.7798098921775818,3.3717588305759025,0.0698043555021286
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_10_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,JPEG,4,2.03,2801.812744140625,21.610650172343956,0.6148532032966614,6.809657173588439,0.22022809088230133
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_10_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,JPEG,5,1.4,2805.825439453125,19.669224162388307,0.5153205096721649,9.959222620152836,0.3371775150299072
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_11_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,White noise,1,4.23,2800.567626953125,30.338779990699315,0.8542298873265585,5.440857629994632,0.014087667688727379
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_11_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,White noise,2,3.8,2804.2060546875,27.398325602446064,0.7697831392288208,7.466206078157528,0.03269796073436737
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_11_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,White noise,3,3.6,2806.796142578125,25.654146664310666,0.7080949147542318,8.873246598666155,0.05552344024181366
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_11_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,White noise,4,3.03,2810.557373046875,23.538070757447898,0.6269802451133728,9.257548164840173,0.10263719409704208
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_11_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,White noise,5,2.3,2815.822998046875,20.66531090385937,0.5070695082346598,12.542788551631425,0.2044069617986679
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_12_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,White noise in color component,1,4.63,2797.779541015625,34.552466855759285,0.9326151013374329,3.0561166852819284,0.00410281540825963
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_12_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,White noise in color component,2,4.17,2803.2783203125,27.714082163481905,0.7815367579460144,6.351204622393316,0.03700386732816696
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_12_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,White noise in color component,3,3.7,2806.883056640625,24.83204864266512,0.6817132035891215,8.28498016598763,0.0739508718252182
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_12_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,White noise in color component,4,3.13,2812.8046875,21.91907045202251,0.5639949341615041,10.572554188884776,0.16349676251411438
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_12_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,White noise in color component,5,2.77,2814.682861328125,20.265352838357543,0.4948839743932088,10.255516673870602,0.22496408224105835
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_13_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Impulse noise,1,4.4,2797.408935546875,34.964694598210684,0.9859342376391093,2.3030746533774287,0.0041475906036794186
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_13_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Impulse noise,2,3.6,2800.625,27.57812818690883,0.9218870202700297,5.371038343653646,0.03204318881034851
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_13_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Impulse noise,3,3.37,2806.45166015625,24.667335613372753,0.8583001891771952,9.212230408591168,0.0737614706158638
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_13_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Impulse noise,4,2.73,2811.88037109375,21.76219433330134,0.7527174552281698,12.547829527890322,0.14213457703590393
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_13_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Impulse noise,5,2.3,2816.444580078125,19.753761736220152,0.6527990500132242,17.34957008396423,0.23116765916347504
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_14_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Multiplicative noise,1,4.53,2797.517822265625,35.098594971134276,0.945237378279368,3.9576466689138563,0.003099330933764577
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_14_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Multiplicative noise,2,3.77,2801.56103515625,28.26107387481358,0.8370206356048584,7.583130405912146,0.029233811423182487
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_14_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Multiplicative noise,3,3.07,2805.489990234375,25.395611522719683,0.7698764006296793,10.533771960339783,0.06571041792631149
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_14_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Multiplicative noise,4,2.5,2809.431884765625,22.529901544206524,0.6925553878148397,13.159949875907795,0.1422998607158661
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_14_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Multiplicative noise,5,1.87,2814.7958984375,18.914208018442203,0.5824913581212362,15.277139354448687,0.28727197647094727
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_15_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Denoise,1,4.23,2801.688232421875,25.43555748430894,0.7542834679285685,4.303412905357774,0.06204519420862198
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_15_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Denoise,2,3.3,2804.216796875,23.200110267013443,0.6597670118014017,5.363394467285992,0.10186395794153214
KADID-10k,I46,/data/projectwork/swati_mam/kadid10k/images/I46_15_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Denoise,3,2.8,2808.4658203125,21.91676094366283,0.5967554748058319,4.996112817048349,0.13613545894622803
