dataset,image_id,ref_id,distorted_path,ref_path,distortion_type,distortion_code,severity_or_level,mos_or_dmos,split,distorted_path_original,group_B,EA_tsne_x,EA_tsne_y,EH_tsne_x,EH_tsne_y
KADID-10k,I46_11_03,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_11_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,White noise,,3.0,3.6,val,/data/projectwork/swati_mam/kadid10k/images/I46_11_03.png,noise,14.2771225,14.684181,19.043095,-4.1267962
KADID-10k,I46_11_04,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_11_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,White noise,,4.0,3.03,val,/data/projectwork/swati_mam/kadid10k/images/I46_11_04.png,noise,14.963755,15.427796,3.6101906,0.47865608
KADID-10k,I46_11_05,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_11_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,White noise,,5.0,2.3,val,/data/projectwork/swati_mam/kadid10k/images/I46_11_05.png,noise,15.4374275,16.317345,0.01443405,3.7273722
KADID-10k,I46_12_01,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_12_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,White noise in color component,,1.0,4.63,val,/data/projectwork/swati_mam/kadid10k/images/I46_12_01.png,noise,12.439622,10.770024,31.660734,-3.2131379
KADID-10k,I46_12_02,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_12_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,White noise in color component,,2.0,4.17,val,/data/projectwork/swati_mam/kadid10k/images/I46_12_02.png,noise,13.814417,13.668956,22.71138,-4.0054927
KADID-10k,I46_12_03,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_12_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,White noise in color component,,3.0,3.7,val,/data/projectwork/swati_mam/kadid10k/images/I46_12_03.png,noise,14.297121,15.039445,18.87172,-4.093399
KADID-10k,I46_12_04,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_12_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,White noise in color component,,4.0,3.13,val,/data/projectwork/swati_mam/kadid10k/images/I46_12_04.png,noise,15.121029,16.189358,1.9394528,1.9164245
KADID-10k,I46_12_05,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_12_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,White noise in color component,,5.0,2.77,val,/data/projectwork/swati_mam/kadid10k/images/I46_12_05.png,noise,15.327946,16.484406,0.6911292,2.268532
KADID-10k,I46_13_01,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_13_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Impulse noise,,1.0,4.4,val,/data/projectwork/swati_mam/kadid10k/images/I46_13_01.png,noise,13.075661,9.770863,31.835794,-3.3801477
KADID-10k,I46_13_02,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_13_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Impulse noise,,2.0,3.6,val,/data/projectwork/swati_mam/kadid10k/images/I46_13_02.png,noise,13.408836,11.556331,27.55558,-3.7426736
KADID-10k,I46_13_03,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_13_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Impulse noise,,3.0,3.37,val,/data/projectwork/swati_mam/kadid10k/images/I46_13_03.png,noise,14.236593,13.0721,19.047468,-3.9142175
KADID-10k,I46_13_04,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_13_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Impulse noise,,4.0,2.73,val,/data/projectwork/swati_mam/kadid10k/images/I46_13_04.png,noise,15.052046,13.905088,2.7185304,0.92873925
KADID-10k,I46_13_05,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_13_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Impulse noise,,5.0,2.3,val,/data/projectwork/swati_mam/kadid10k/images/I46_13_05.png,noise,16.036848,15.145992,0.022201074,3.592519
KADID-10k,I46_14_01,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_14_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Multiplicative noise,,1.0,4.53,val,/data/projectwork/swati_mam/kadid10k/images/I46_14_01.png,noise,12.96078,10.736401,32.230537,-3.2654042
KADID-10k,I46_14_02,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_14_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Multiplicative noise,,2.0,3.77,val,/data/projectwork/swati_mam/kadid10k/images/I46_14_02.png,noise,14.0135975,12.945453,26.321657,-3.6215122
KADID-10k,I46_14_03,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_14_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Multiplicative noise,,3.0,3.07,val,/data/projectwork/swati_mam/kadid10k/images/I46_14_03.png,noise,14.880773,14.118287,20.482693,-4.3435125
KADID-10k,I46_14_04,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_14_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Multiplicative noise,,4.0,2.5,val,/data/projectwork/swati_mam/kadid10k/images/I46_14_04.png,noise,15.917977,15.219803,4.487225,-0.12773171
KADID-10k,I46_14_05,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_14_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Multiplicative noise,,5.0,1.87,val,/data/projectwork/swati_mam/kadid10k/images/I46_14_05.png,noise,16.905035,15.61489,0.30532813,2.9211183
KADID-10k,I46_15_01,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_15_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Denoise,,1.0,4.23,val,/data/projectwork/swati_mam/kadid10k/images/I46_15_01.png,noise,-2.9006665,8.219936,25.486414,-3.9988108
KADID-10k,I46_15_02,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_15_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Denoise,,2.0,3.3,val,/data/projectwork/swati_mam/kadid10k/images/I46_15_02.png,noise,-7.647138,9.33277,21.565779,-3.963636
KADID-10k,I46_15_03,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_15_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Denoise,,3.0,2.8,val,/data/projectwork/swati_mam/kadid10k/images/I46_15_03.png,noise,-8.918048,9.798769,4.7733073,-0.32698813
KADID-10k,I46_15_04,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_15_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Denoise,,4.0,1.72,val,/data/projectwork/swati_mam/kadid10k/images/I46_15_04.png,noise,-15.844605,9.058362,0.7187365,2.3564153
KADID-10k,I46_15_05,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_15_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Denoise,,5.0,1.3,val,/data/projectwork/swati_mam/kadid10k/images/I46_15_05.png,noise,-17.10084,8.313876,1.0889913,1.8527929
KADID-10k,I46_16_01,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_16_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Brighten,,1.0,4.63,val,/data/projectwork/swati_mam/kadid10k/images/I46_16_01.png,other,9.78605,4.4681993,30.042515,-3.1085868
KADID-10k,I46_16_02,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_16_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Brighten,,2.0,4.4,val,/data/projectwork/swati_mam/kadid10k/images/I46_16_02.png,other,11.286639,2.8278704,25.99695,-3.5673244
KADID-10k,I46_16_03,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_16_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Brighten,,3.0,3.67,val,/data/projectwork/swati_mam/kadid10k/images/I46_16_03.png,other,13.954657,-0.5790213,17.500765,-4.15518
KADID-10k,I46_16_04,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_16_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Brighten,,4.0,2.43,val,/data/projectwork/swati_mam/kadid10k/images/I46_16_04.png,other,17.092825,-4.2818604,-21.91534,-6.9725847
KADID-10k,I46_16_05,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_16_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Brighten,,5.0,1.67,val,/data/projectwork/swati_mam/kadid10k/images/I46_16_05.png,other,17.064857,-5.628578,-29.441006,-2.9874778
KADID-10k,I46_17_01,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_17_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Darken,,1.0,4.67,val,/data/projectwork/swati_mam/kadid10k/images/I46_17_01.png,other,13.872398,9.693367,35.26533,-3.4423738
KADID-10k,I46_17_02,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_17_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Darken,,2.0,4.63,val,/data/projectwork/swati_mam/kadid10k/images/I46_17_02.png,other,14.850515,9.500738,36.106964,-3.4083614
KADID-10k,I46_17_03,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_17_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Darken,,3.0,4.27,val,/data/projectwork/swati_mam/kadid10k/images/I46_17_03.png,other,15.7998085,9.300369,36.834534,-3.4334683
KADID-10k,I46_17_04,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_17_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Darken,,4.0,3.6,val,/data/projectwork/swati_mam/kadid10k/images/I46_17_04.png,other,23.794008,6.1925044,36.94502,-3.453354
KADID-10k,I46_17_05,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_17_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Darken,,5.0,2.33,val,/data/projectwork/swati_mam/kadid10k/images/I46_17_05.png,other,39.979546,-4.4985547,1.333912,1.2023269
KADID-10k,I46_18_01,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_18_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Mean shift,,1.0,3.97,val,/data/projectwork/swati_mam/kadid10k/images/I46_18_01.png,other,18.847216,-0.9343113,26.151402,-3.1779084
KADID-10k,I46_18_02,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_18_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Mean shift,,2.0,4.57,val,/data/projectwork/swati_mam/kadid10k/images/I46_18_02.png,other,17.074396,1.0217415,30.573162,-2.6806605
KADID-10k,I46_18_03,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_18_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Mean shift,,3.0,4.73,val,/data/projectwork/swati_mam/kadid10k/images/I46_18_03.png,other,12.628156,9.340449,33.76755,-3.3916914
KADID-10k,I46_18_04,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_18_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Mean shift,,4.0,4.67,val,/data/projectwork/swati_mam/kadid10k/images/I46_18_04.png,other,22.351322,6.322025,18.563559,-4.02439
KADID-10k,I46_18_05,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_18_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Mean shift,,5.0,3.97,val,/data/projectwork/swati_mam/kadid10k/images/I46_18_05.png,other,24.674726,6.9746995,2.8958907,-2.3623943
KADID-10k,I46_19_01,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_19_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Jitter,,1.0,4.53,val,/data/projectwork/swati_mam/kadid10k/images/I46_19_01.png,other,-1.8632734,8.315232,29.941359,-3.8923147
KADID-10k,I46_19_02,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_19_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Jitter,,2.0,4.1,val,/data/projectwork/swati_mam/kadid10k/images/I46_19_02.png,other,-7.55263,9.285847,28.305222,-4.215464
KADID-10k,I46_19_03,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_19_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Jitter,,3.0,3.33,val,/data/projectwork/swati_mam/kadid10k/images/I46_19_03.png,other,-15.699175,9.008138,24.671545,-4.135605
KADID-10k,I46_19_04,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_19_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Jitter,,4.0,1.87,val,/data/projectwork/swati_mam/kadid10k/images/I46_19_04.png,other,-27.149363,9.687928,18.73696,-4.4647875
KADID-10k,I46_19_05,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_19_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Jitter,,5.0,1.33,val,/data/projectwork/swati_mam/kadid10k/images/I46_19_05.png,other,-34.493504,12.645495,-22.80424,-4.1410236
KADID-10k,I46_20_01,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_20_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Non-eccentricity patch,,1.0,4.6,val,/data/projectwork/swati_mam/kadid10k/images/I46_20_01.png,other,12.679306,9.983514,33.89837,-2.9437273
KADID-10k,I46_20_02,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_20_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Non-eccentricity patch,,2.0,4.5,val,/data/projectwork/swati_mam/kadid10k/images/I46_20_02.png,other,13.306762,10.311498,35.036907,-3.8539414
KADID-10k,I46_20_03,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_20_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Non-eccentricity patch,,3.0,4.43,val,/data/projectwork/swati_mam/kadid10k/images/I46_20_03.png,other,13.304158,9.62288,34.1853,-4.1944413
KADID-10k,I46_20_04,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_20_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Non-eccentricity patch,,4.0,4.23,val,/data/projectwork/swati_mam/kadid10k/images/I46_20_04.png,other,13.781384,9.048793,34.122593,-3.8911252
KADID-10k,I46_20_05,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_20_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Non-eccentricity patch,,5.0,4.37,val,/data/projectwork/swati_mam/kadid10k/images/I46_20_05.png,other,13.170373,10.340546,33.408905,-4.1771607
KADID-10k,I46_21_01,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_21_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Pixelate,,1.0,3.7,val,/data/projectwork/swati_mam/kadid10k/images/I46_21_01.png,other,11.897821,10.245608,35.908066,-2.9703858
KADID-10k,I46_21_02,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_21_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Pixelate,,2.0,2.9,val,/data/projectwork/swati_mam/kadid10k/images/I46_21_02.png,other,11.325877,10.2876215,33.028866,-2.465315
KADID-10k,I46_21_03,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_21_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Pixelate,,3.0,2.43,val,/data/projectwork/swati_mam/kadid10k/images/I46_21_03.png,other,10.292836,10.54024,31.082827,-3.2401538
KADID-10k,I46_21_04,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_21_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Pixelate,,4.0,2.47,val,/data/projectwork/swati_mam/kadid10k/images/I46_21_04.png,other,10.276505,10.585221,32.125614,-1.9701014
KADID-10k,I46_21_05,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_21_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Pixelate,,5.0,1.6,val,/data/projectwork/swati_mam/kadid10k/images/I46_21_05.png,other,11.181093,10.789123,33.215504,-1.5824038
KADID-10k,I46_22_01,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_22_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Quantization,,1.0,4.57,val,/data/projectwork/swati_mam/kadid10k/images/I46_22_01.png,other,13.942778,7.1199555,21.56136,-3.6313868
KADID-10k,I46_22_02,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_22_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Quantization,,2.0,4.67,val,/data/projectwork/swati_mam/kadid10k/images/I46_22_02.png,other,14.079613,6.6621513,20.63848,-3.4963307
KADID-10k,I46_22_03,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_22_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Quantization,,3.0,4.43,val,/data/projectwork/swati_mam/kadid10k/images/I46_22_03.png,other,14.224323,6.1728225,18.538515,-3.2985868
KADID-10k,I46_22_04,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_22_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Quantization,,4.0,4.5,val,/data/projectwork/swati_mam/kadid10k/images/I46_22_04.png,other,14.317868,5.715061,6.380822,-0.14530553
KADID-10k,I46_22_05,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_22_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Quantization,,5.0,3.93,val,/data/projectwork/swati_mam/kadid10k/images/I46_22_05.png,other,16.757797,0.8751854,1.4316156,3.1918697
KADID-10k,I46_23_01,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_23_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color block,,1.0,2.83,val,/data/projectwork/swati_mam/kadid10k/images/I46_23_01.png,other,12.627427,9.339686,33.76755,-3.3916562
KADID-10k,I46_23_02,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_23_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color block,,2.0,2.57,val,/data/projectwork/swati_mam/kadid10k/images/I46_23_02.png,other,13.438756,9.342401,28.849794,-2.699106
KADID-10k,I46_23_03,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_23_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color block,,3.0,2.1,val,/data/projectwork/swati_mam/kadid10k/images/I46_23_03.png,other,13.081325,8.748079,40.72882,7.109613
KADID-10k,I46_23_04,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_23_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color block,,4.0,2.17,val,/data/projectwork/swati_mam/kadid10k/images/I46_23_04.png,other,14.439438,9.210378,34.524963,-3.8001761
KADID-10k,I46_23_05,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_23_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Color block,,5.0,1.87,val,/data/projectwork/swati_mam/kadid10k/images/I46_23_05.png,other,12.434077,8.916263,31.13633,-2.624415
KADID-10k,I46_24_01,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_24_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,High sharpen,,1.0,3.1,val,/data/projectwork/swati_mam/kadid10k/images/I46_24_01.png,HF/sharpen,36.55719,-0.6332271,24.462374,-4.6165757
KADID-10k,I46_24_02,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_24_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,High sharpen,,2.0,2.33,val,/data/projectwork/swati_mam/kadid10k/images/I46_24_02.png,HF/sharpen,41.195763,3.1849399,15.847187,-12.926017
KADID-10k,I46_24_03,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_24_03.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,High sharpen,,3.0,1.9,val,/data/projectwork/swati_mam/kadid10k/images/I46_24_03.png,HF/sharpen,44.57114,6.5235333,15.638366,-12.892664
KADID-10k,I46_24_04,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_24_04.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,High sharpen,,4.0,1.43,val,/data/projectwork/swati_mam/kadid10k/images/I46_24_04.png,HF/sharpen,49.50376,13.376369,4.8946724,-4.603886
KADID-10k,I46_24_05,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_24_05.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,High sharpen,,5.0,1.3,val,/data/projectwork/swati_mam/kadid10k/images/I46_24_05.png,HF/sharpen,65.03973,15.716534,4.8757005,-4.580962
KADID-10k,I46_25_01,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_25_01.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Contrast change,,1.0,3.53,val,/data/projectwork/swati_mam/kadid10k/images/I46_25_01.png,other,34.841095,-0.8225395,-0.009511346,3.6569037
KADID-10k,I46_25_02,I46,/data/projectwork/swati_mam/new model data/kadid10k/images/I46_25_02.png,/data/projectwork/swati_mam/kadid10k/images/I46.png,Contrast change,,2.0,4.23,val,/data/projectwork/swati_mam/kadid10k/images/I46_25_02.png,other,33.06321,-1.8699844,18.120619,-4.061006
